CVE ID,First Seen,Days in Limbo,Registry Status,Source Count,Primary Source,Evidence URL
CVE-2026-99268,2026-01-12,0,NOT_FOUND,1,GitHub Code: koreatest12/auto,https://github.com/koreatest12/auto/blob/79e3d061884bc32f690256ece4234cdea592853a/data/intelligence/raw/alert_MITRE_ATTACK_257e4fb5.json
CVE-2026-12656,2026-01-12,0,NOT_FOUND,1,GitHub Code: koreatest12/auto,https://github.com/koreatest12/auto/blob/79e3d061884bc32f690256ece4234cdea592853a/data/intelligence/raw/alert_MITRE_ATTACK_495970a8.json
CVE-2026-11481,2026-01-12,0,NOT_FOUND,1,GitHub Code: koreatest12/auto,https://github.com/koreatest12/auto/blob/79e3d061884bc32f690256ece4234cdea592853a/data/intelligence/raw/alert_NIST_NVD_db9bb093.json
CVE-2026-6181,2026-01-12,0,NOT_FOUND,1,GitHub Code: koreatest12/auto,https://github.com/koreatest12/auto/blob/79e3d061884bc32f690256ece4234cdea592853a/data/intelligence/raw/alert_e2f5acc5.json
CVE-2026-3024,2026-01-12,0,NOT_FOUND,1,GitHub Code: koreatest12/auto,https://github.com/koreatest12/auto/blob/79e3d061884bc32f690256ece4234cdea592853a/data/intelligence/raw/alert_a31f9731.json
CVE-2026-8067,2026-01-12,0,NOT_FOUND,1,GitHub Code: koreatest12/auto,https://github.com/koreatest12/auto/blob/79e3d061884bc32f690256ece4234cdea592853a/data/intelligence/raw/alert_b6696692.json
CVE-2026-2717,2026-01-12,0,NOT_FOUND,1,GitHub Code: koreatest12/auto,https://github.com/koreatest12/auto/blob/79e3d061884bc32f690256ece4234cdea592853a/data/intelligence/raw/alert_4df12ac8.json
CVE-2026-1118,2026-01-12,0,NOT_FOUND,1,GitHub Code: koreatest12/auto,https://github.com/koreatest12/auto/blob/79e3d061884bc32f690256ece4234cdea592853a/data/intelligence/raw/alert_964b8b2f.json
CVE-2026-2556,2026-01-12,0,NOT_FOUND,1,GitHub Code: koreatest12/auto,https://github.com/koreatest12/auto/blob/79e3d061884bc32f690256ece4234cdea592853a/data/intelligence/raw/alert_af320dec.json
CVE-2026-4558,2026-01-12,0,NOT_FOUND,1,GitHub Code: koreatest12/auto,https://github.com/koreatest12/auto/blob/79e3d061884bc32f690256ece4234cdea592853a/data/intelligence/raw/alert_d0c5b427.json
CVE-2026-5826,2026-01-12,0,NOT_FOUND,1,GitHub Code: koreatest12/auto,https://github.com/koreatest12/auto/blob/79e3d061884bc32f690256ece4234cdea592853a/data/intelligence/raw/alert_aeea2fb0.json
CVE-2026-7274,2026-01-12,0,NOT_FOUND,1,GitHub Code: koreatest12/auto,https://github.com/koreatest12/auto/blob/79e3d061884bc32f690256ece4234cdea592853a/data/intelligence/raw/alert_d1c0dd28.json
CVE-2026-7879,2026-01-12,0,NOT_FOUND,1,GitHub Code: koreatest12/auto,https://github.com/koreatest12/auto/blob/79e3d061884bc32f690256ece4234cdea592853a/data/intelligence/raw/alert_24e54750.json
CVE-2026-3626,2026-01-12,0,NOT_FOUND,1,GitHub Code: koreatest12/auto,https://github.com/koreatest12/auto/blob/79e3d061884bc32f690256ece4234cdea592853a/data/intelligence/raw/alert_ccfdcdb8.json
CVE-2026-9793,2026-01-12,0,NOT_FOUND,1,GitHub Code: koreatest12/auto,https://github.com/koreatest12/auto/blob/79e3d061884bc32f690256ece4234cdea592853a/data/intelligence/raw/alert_fcabb7ce.json
CVE-2026-5909,2026-01-12,0,NOT_FOUND,1,GitHub Code: koreatest12/auto,https://github.com/koreatest12/auto/blob/79e3d061884bc32f690256ece4234cdea592853a/data/intelligence/raw/alert_56a7223b.json
CVE-2026-9433,2026-01-12,0,NOT_FOUND,1,GitHub Code: koreatest12/auto,https://github.com/koreatest12/auto/blob/79e3d061884bc32f690256ece4234cdea592853a/data/intelligence/raw/alert_51897615.json
